Unnamed: 0,Liv-ex 100,"ECONOMICS_USCPI, M","TVC_US10Y, 15","FX_GBPUSD, 1M","OANDA_EURUSD, 1M","FX_IDC_GBPEUR, 1M","FX_GBPJPY, 1M","HKEX_DLY_HSI1!, 1M (1)","TVC_DXY, 1M","CME_MINI_ES1!, 1M (1)","CME_MINI_NQ1!, 1M","TVC_USOIL, 1M","PEPPERSTONE_COCOA, 1M",liv-ex Champagne 50,liv-ex Italy 100,liv-ex Rhone 100,liv-ex California 50,liv-ex Investables,Liv-ex Fine Wine 1000,Liv-ex Indices,liv-ex Burgundy 150,liv-ex Bordeaux Legends,"ECONOMICS_USINTR, 1M",wine_12m_ret,target,Predicted_12M_Return,wine_cpi_gap,livex_1m_ret,vol_livex,target_12m,target_24m,target_60m,Signal,Strategy_Return,Cum_Strategy,Cum_BuyHold
2014-01-31,254.83,233.916,0.0,1.55749,1.210105,1.2872,186.721,23649.0,90.269,2052.5,4232.75,53.71,0.0,273.87,218.3,168.97,169.0,274.67,252.32,290.04,290.04,287.35,0.25,-0.0492482184830055,-0.0461876545147745,-0.037135045254530506,-0.0650376921672161,-0.0090219716118995,0.01,-0.0461876545147745,-0.0090101209577881,-0.001568150542452,0,-0.0,1.0,13289.292172364227
2014-02-28,252.5,234.781,0.0,1.71051,1.36923,1.2492,173.28599999999997,24766.0,85.936,1965.5,4044.75,105.45,0.0,271.06,214.9,166.51,170.4,270.89,249.76,288.96,288.96,287.52,0.25,-0.0861713293040425,-0.041148514851485,-0.030726739431927105,-0.0974348218050978,-0.0091433504689401,0.01,-0.041148514851485,0.0065672628144231,-0.0076883649410559,0,-0.0,1.0,12144.136200361794
2014-03-31,249.02,236.293,0.0,1.56517,1.245095,1.2566,185.652,23980.0,88.356,2066.25,4338.25,65.95,0.0,272.69,215.95,166.34,177.9,267.89,249.98,291.18,291.18,287.37,0.25,-0.1102933295223123,-0.0320857762428721,-0.024019713105633382,-0.1254153582799431,-0.0137821782178217,0.01,-0.0320857762428721,0.0377131477409451,-0.0053429463452316,0,0.0,1.0,10804.718984651448
2014-04-30,246.58,237.072,0.0,0.0,0.0,0.0,0.0,22807.0,0.0,0.0,0.0,0.0,0.0,271.64,218.72,166.97,179.0,265.38,247.52,285.98,285.98,283.37,0.25,-0.1071441503421805,-0.0185740936004542,-0.00932213797477749,-0.126672729327348,-0.0097984097662838,0.01,-0.0185740936004542,0.0444214876033057,-0.0100429955720979,0,0.0,1.0,9647.056549354942
2014-05-31,243.13,237.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.15,218.14,163.67,180.1,260.57,245.69,286.08,286.08,283.9,0.25,-0.1173032239326169,-0.005264673220088,-0.00293746254169392,-0.1385743394319837,-0.0139914023846217,0.01,-0.005264673220088,0.051519536903039,-0.0161625195643146,0,0.0,1.0,8515.425714655341
2014-06-30,236.02,238.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.19,216.85,164.81,178.0,255.23,243.53,287.26,287.26,282.22,0.25,-0.1393042082999052,0.0351665113126005,0.031208390150592367,-0.1600276220315757,-0.0292436145272075,0.01,0.0351665113126005,0.0629911591355598,-0.0233718653275218,0,0.0,1.0,7329.191077138625
2014-07-31,234.01,238.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.19,216.07,164.6,177.7,253.99,242.81,286.46,286.46,279.93,0.25,-0.1427577111876329,0.0317080466646724,0.036922062340891106,-0.1626809975452759,-0.0085162274383527,0.01,0.0317080466646724,0.1144845296773391,-0.0139917957197825,0,0.0,1.0,6282.892534109493
2014-08-31,236.21,237.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.34,215.77,163.61,179.6,254.56,242.59,286.85,286.85,278.31,0.25,-0.1338735699618657,0.0229880191355149,0.03623502484393851,-0.150869683303494,0.0094013076364258,0.01,0.0229880191355149,0.1456298626055288,-0.0114247737198557,0,0.0,1.0,5441.779280881502
2014-09-30,236.86,238.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.86,213.95,163.29,179.5,254.71,243.27,288.33,288.33,278.58,0.25,-0.1160291099085649,0.0202229164907539,0.031344804407479485,-0.1326082966657152,0.0027517886626307,0.01,0.0202229164907539,0.1637906062487069,-0.015494071146245,0,0.0,1.0,4810.374474601951
2014-10-31,237.89,237.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.99,213.98,162.94,180.0,255.35,243.33,290.33,290.33,275.28,0.25,-0.1029112301078513,0.0100046239858759,0.01590796682669726,-0.1195546322641717,0.0043485603309971,0.01,0.0100046239858759,0.2126357847421651,-0.0177422437408422,0,0.0,1.0,4315.332920141255
2014-11-30,238.58,236.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.51,213.88,161.98,187.4,255.54,244.24,293.92,293.92,275.89,0.25,-0.0769171245066934,-0.007838041747003,-0.002760937297192918,-0.0901406763304023,0.0029005002311994,0.01,-0.007838041747003,0.251277935025981,-0.0285604876025146,0,-0.0,1.0,3983.4099206349174
2014-12-31,238.5,234.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.98,212.95,160.25,187.2,256.4,243.75,291.05,291.05,273.93,0.25,-0.0725257631732451,-0.0010062893081761,0.0025921966153396726,-0.0800906958698025,-0.0003353172939895,0.01,-0.0010062893081761,0.2479224376731301,-0.030411792981894,0,-0.0,1.0,3694.5100761089943
2015-01-31,243.06,233.707,0.0,1.4733,1.08697,1.3568,177.10399999999998,21910.0,98.631,2035.5,4587.75,37.05,3208.0,276.89,215.94,159.78,188.8,259.61,245.77,295.69,295.69,279.16,0.25,-0.0461876545147745,-0.0090101209577881,0.0032953532058832857,-0.0452941713840781,0.0191194968553458,0.01,-0.0090101209577881,0.2499688628720886,-0.0323738701198795,0,-0.0,1.0,3523.869321112319
2015-02-28,242.11,234.722,0.0,1.50555,1.05648,1.4248,185.274,21909.0,100.17,2079.75,4668.75,41.66,0.0,269.38,215.54,159.81,193.7,258.51,244.91,292.63,292.63,280.66,0.25,-0.041148514851485,0.0065672628144231,0.018693485483044333,-0.040897216833332,-0.0039084999588578,0.01,0.0065672628144231,0.2402954452195322,-0.0232438016528925,0,-0.0,1.0,3378.867332017837
2015-03-31,241.03,236.119,0.0,1.53418,1.12111,1.3687,185.888,21464.0,95.824,1969.25,4271.75,48.14,0.0,271.07,215.1,158.26,192.0,258.37,245.01,293.3,293.3,281.16,0.25,-0.0320857762428721,0.0377131477409451,0.05277326559716103,-0.0313494023342078,-0.0044607822890422,0.01,0.0377131477409451,0.2166160243083319,-0.0312914603760151,1,-0.0,1.0,3270.4537508483622
2015-04-30,242.0,236.599,0.0,0.0,0.0,0.0,0.0,27164.0,0.0,0.0,0.0,0.0,0.0,268.59,214.77,157.76,198.9,260.41,245.48,293.52,293.52,282.6,0.25,-0.0185740936004542,0.0444214876033057,0.036477832455612876,-0.0165789191386873,0.004024395303489,0.01,0.0444214876033057,0.1975865479723046,-0.0326386412990632,0,-0.0185740936004542,0.9814259063995459,3209.7080367641483
2015-05-31,241.85,237.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.44,215.42,160.98,199.9,260.57,245.85,295.92,295.92,281.16,0.25,-0.005264673220088,0.051519536903039,0.0369272661990433,-0.0048653457715802,-0.0006198347107437,0.01,0.051519536903039,0.1951555188549407,-0.0381805785526443,0,-0.0,0.9814259063995459,3192.809972818695
2015-06-30,244.32,238.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.87,217.54,158.84,198.0,262.25,248.11,296.43,296.43,287.65,0.25,0.0351665113126005,0.0629911591355598,0.03597609016011401,0.0339287992757459,0.01021294190614,0.01,0.0629911591355598,0.1824727580763161,-0.0309488390142942,0,0.0,0.9814259063995459,3305.089960846807
2015-07-31,241.43,238.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.22,215.97,159.03,199.2,262.18,245.82,293.22,293.22,286.17,0.25,0.0317080466646724,0.1144845296773391,0.06564215312897335,0.0300123488682402,-0.0118287491814014,0.01,0.1144845296773391,0.1417846657003754,-0.0255426194085207,1,0.0,0.9814259063995459,3409.887907556278
2015-08-31,241.64,238.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.06,215.64,154.66,204.7,263.05,245.58,292.6,292.6,283.91,0.25,0.0229880191355149,0.1456298626055288,0.08711046756737248,0.0210372262054576,0.0008698173383587,0.01,0.1456298626055288,0.1150164360799048,-0.020200403367801,1,0.0229880191355149,1.0039869439159488,3488.274476025143
2015-09-30,241.65,237.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.46,216.4,154.26,205.3,263.56,246.97,296.83,296.83,284.79,0.25,0.0202229164907539,0.1637906062487069,0.08664067366671008,0.0205842139688136,4.138387684160527e-05,0.01,0.1637906062487069,0.0952956654695442,-0.0030833467159147,1,0.0202229164907539,1.0242904880405683,3558.817559450628
2015-10-31,240.27,237.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.17,216.27,153.68,207.2,261.31,246.47,303.77,303.77,281.61,0.25,0.0100046239858759,0.2126357847421651,0.08966462168185445,0.0082988796285203,-0.0057107386716325,0.01,0.2126357847421651,0.0603034047226798,0.0182248597464085,1,0.0100046239858759,1.0345381292257236,3594.422190967264
2015-11-30,236.71,237.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.95,214.7,156.09,210.3,258.8,244.55,297.13,297.13,279.55,0.25,-0.007838041747003,0.251277935025981,0.09688633729866136,-0.0128560175336819,-0.0148166645856744,0.01,0.251277935025981,0.0566190620885243,0.0401090598515208,1,-0.007838041747003,1.026429376179986,3566.248959778109
2015-12-31,238.26,236.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.07,214.57,155.25,219.1,260.04,245.22,294.87,294.87,280.38,0.5,-0.0010062893081761,0.2479224376731301,0.09543765964248144,-0.008301487168592,0.0065480968273414,0.01,0.2479224376731301,0.0516597719705378,0.0543032786885246,1,-0.0010062893081761,1.0253964912731384,3562.66028157959
2016-01-31,240.87,236.916,0.0,1.23299,1.05204,1.1725,144.285,21962.0,102.21,2236.25,4864.0,53.87,2139.5,269.78,217.1,156.57,209.1,263.6,247.8,296.66,296.66,284.47,0.5,-0.0090101209577881,0.2499688628720886,0.13146221610040082,-0.0227409890960981,0.0109544195416773,0.01,0.2499688628720886,0.037830476949648,0.0629389161256128,1,-0.0090101209577881,1.0161575448570759,3530.5602815110506
2016-02-29,243.7,237.111,0.0,1.448,1.11319,1.3014,160.29399999999998,0.0,95.891,2095.0,4524.25,48.85,3024.0,274.82,219.74,156.92,207.2,266.45,249.3,299.16,299.16,285.1,0.5,0.0065672628144231,0.2402954452195322,0.12163226033358189,-0.0036107349872316,0.0117490762652052,0.01,0.2402954452195322,0.0327532587838286,0.0664661554732946,1,0.0065672628144231,1.0228309185150113,3553.746398761897
2016-03-31,250.12,238.132,0.0,1.22422,1.09814,1.1149,128.31699999999998,22905.0,98.445,2120.0,4796.75,46.74,2736.0,274.57,219.79,158.68,222.6,272.18,253.59,303.51,303.51,290.11,0.5,0.0377131477409451,0.2166160243083319,0.21851338981472068,0.0291877855295177,0.026343865408289,0.01,0.2166160243083319,0.0209990141307918,0.095370122928915,1,0.0377131477409451,1.0614050920589746,3687.769361732256
2016-04-30,252.75,239.261,0.0,0.0,0.0,0.0,0.0,21774.0,99.606,0.0,0.0,0.0,0.0,275.03,218.93,160.5,215.8,275.42,254.78,302.34,302.34,290.16,0.5,0.0444214876033057,0.1975865479723046,0.18455329392390546,0.0331703834143615,0.0105149528226451,0.01,0.1975865479723046,0.0296342792956492,0.1152583260738457,1,0.0444214876033057,1.108554285197958,3851.5855627182964
2016-05-31,254.31,240.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.21,219.77,159.3,218.1,277.31,255.79,304.79,304.79,294.2,0.5,0.051519536903039,0.1951555188549407,0.17901718328127558,0.0413263113611033,0.0061721068249258,0.01,0.1951555188549407,0.030038823451997,0.1316455696202532,1,0.051519536903039,1.1656664886032362,4050.017467251974
2016-06-30,259.71,241.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.51,223.97,160.82,226.9,283.31,264.35,320.63,320.63,307.14,0.5,0.0629911591355598,0.1824727580763161,0.17227274418114147,0.0530178941903289,0.0212339270968502,0.01,0.1824727580763161,0.0309996743731681,0.1273152010679126,1,0.0629911591355598,1.239093171885832,4305.13276203344
2016-07-31,269.07,240.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.56,228.51,164.72,234.4,295.97,273.3,330.57,330.57,319.38,0.5,0.1144845296773391,0.1417846657003754,0.14356504805210576,0.1062131409723521,0.0360401986831466,0.01,0.1417846657003754,0.0235987240414035,0.1470130729769982,1,0.1144845296773391,1.3809501708955838,4798.003861493342
2016-08-31,276.83,240.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.79,231.67,167.06,228.8,304.4,281.62,340.41,340.41,335.05,0.5,0.1456298626055288,0.1150164360799048,0.13012186421722097,0.1350011175779184,0.0288400787899059,0.01,0.1150164360799048,0.0236822496517317,0.1466052408024569,1,0.1456298626055288,1.582057754548189,5496.736504623414
2016-09-30,281.23,241.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.52,235.18,169.03,233.6,309.13,285.3,345.03,345.03,336.82,0.5,0.1637906062487069,0.0952956654695442,0.10214353788317157,0.1491527697738912,0.0158942311165699,0.01,0.0952956654695442,0.0266857124306074,0.1741357646831405,1,0.1637906062487069,1.841183953286105,6397.0503091050805
2016-10-31,291.36,241.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.57,247.12,171.68,239.4,319.13,293.6,353.11,353.11,343.94,0.5,0.2126357847421651,0.0603034047226798,0.05348281877412065,0.1962759095329891,0.0360203392241225,0.01,0.0603034047226798,0.0162172660473245,0.1861524252364723,1,0.2126357847421651,2.232685548047778,7757.29212161675
2016-11-30,296.19,241.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.06,244.64,170.7,240.7,322.79,296.6,361.94,361.94,348.12,0.5,0.251277935025981,0.0566190620885243,0.05275095909663018,0.2343525634009431,0.0165774299835255,0.01,0.0566190620885243,0.0013100715746421,0.2083188579730284,1,0.251277935025981,2.7937101621235745,9706.528467329917
2016-12-31,297.33,241.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.12,244.11,173.92,243.4,323.35,299.8,371.4,371.4,350.16,0.75,0.2479224376731301,0.0516597719705378,0.049873853633724076,0.2271762163434609,0.003848880785982,0.01,0.0516597719705378,-0.0020467555726118,0.2305087933791028,0,0.2479224376731301,3.486333595669447,12112.994666293982
2017-01-31,301.08,242.839,0.0,1.35035,1.20025,1.1245,152.14499999999998,29948.0,92.124,2676.0,6408.75,60.09,1895.6,329.73,250.88,176.36,247.6,325.87,301.24,372.05,372.05,347.08,0.75,0.2499688628720886,0.037830476949648,0.032851714860923205,0.2249684407815586,0.0126122490162445,0.01,0.037830476949648,-0.001568150542452,0.2460732984293192,0,0.0,3.486333595669447,15140.866169003164
2017-02-28,302.26,243.603,0.0,1.32822,1.164565,1.1403,150.91099999999997,25481.0,94.552,2572.75,6249.75,54.6,2091.1,335.66,250.17,176.72,247.8,327.5,303.15,376.81,376.81,350.02,0.75,0.2402954452195322,0.0327532587838286,0.030594642723879146,0.2129158635046391,0.003919224126478,0.01,0.0327532587838286,-0.0076883649410559,0.2440264046859019,0,0.0,3.486333595669447,18779.147346093134
2017-03-31,304.3,243.801,0.0,1.32103,1.184195,1.1157,145.65699999999998,28200.0,92.863,2468.0,5882.5,50.16,2066.0,341.1,255.65,180.79,253.2,330.61,306.67,381.78,381.78,351.16,1.0,0.2166160243083319,0.0209990141307918,0.022260679639567852,0.1928098999739291,0.0067491563554555,0.01,0.0209990141307918,-0.0053429463452316,0.2321063706504831,0,0.0,3.486333595669447,22847.01158410419
2017-04-30,302.69,244.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.72,257.03,182.17,251.9,329.28,306.81,381.05,381.05,352.32,1.0,0.1975865479723046,0.0296342792956492,0.029028486589498182,0.1755896491881317,-0.0052908314163654,0.01,0.0296342792956492,-0.0100429955720979,0.2221955176350416,0,0.0,3.486333595669447,27361.273734490595
2017-05-31,303.94,244.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.47,259.9,183.39,252.0,330.9,310.57,390.95,390.95,352.79,1.0,0.1951555188549407,0.030038823451997,0.028952589486778743,0.1764067416465271,0.0041296375830057,0.01,0.030038823451997,-0.0161625195643146,0.2220432513049963,0,0.0,3.486333595669447,32700.97730667717
2017-06-30,307.1,244.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.69,259.09,185.05,264.8,332.73,313.89,396.44,396.44,357.96,1.25,0.1824727580763161,0.0309996743731681,0.02976755445306159,0.1661378785237515,0.0103967888399028,0.01,0.0309996743731681,-0.0233718653275218,0.2212255772646534,0,0.0,3.486333595669447,38668.014827617575
2017-07-31,307.22,244.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.19,262.86,184.15,267.6,333.96,316.82,398.01,398.01,365.17,1.25,0.1417846657003754,0.0235987240414035,0.022951996160128215,0.1245048811366504,0.0003907521979811,0.01,0.0235987240414035,-0.0139917957197825,0.1865712554462302,0,0.0,3.486333595669447,44150.54638324849
2017-08-31,308.67,245.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.09,267.84,184.64,266.7,337.32,321.64,411.38,411.38,368.85,1.25,0.1150164360799048,0.0236822496517317,0.02303409994173367,0.0956266939593231,0.0047197448082807,0.01,0.0236822496517317,-0.0114247737198557,0.187159832445217,0,0.0,3.486333595669447,49228.584879230264
2017-09-30,308.03,246.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.99,270.57,183.09,267.1,336.26,321.2,412.49,412.49,365.86,1.25,0.0952956654695442,0.0266857124306074,0.024481259743963427,0.072966026819512,-0.0020734117342147,0.01,0.0266857124306074,-0.015494071146245,0.1643891998682911,0,0.0,3.486333595669447,53919.855635420456
2017-10-31,308.93,246.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.56,271.47,183.34,266.5,337.91,324.47,422.82,422.82,368.69,1.25,0.0603034047226798,0.0162172660473245,0.014501812304878223,0.0398921177029181,0.0029217933318184,0.01,0.0162172660473245,-0.0177422437408422,0.1332295134786811,0,0.0,3.486333595669447,57171.40651239168
2017-11-30,312.96,246.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.98,276.34,183.35,268.9,341.13,333.54,460.07,460.07,373.67,1.25,0.0566190620885243,0.0013100715746421,-0.008063606743964107,0.0345932327016924,0.0130450263813808,0.01,0.0013100715746421,-0.0285604876025146,0.0991139339763194,0,0.0,3.486333595669447,60408.39792740505
2017-12-31,312.69,246.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.31,273.2,183.41,266.3,341.28,330.34,442.73,442.73,369.24,1.5,0.0516597719705378,-0.0020467555726118,-0.014391272282456031,0.0305689472248535,-0.0008627300613496,0.01,-0.0020467555726118,-0.030411792981894,0.0690920207887495,0,0.0,3.486333595669447,63529.0819894403
2018-01-31,312.47,247.867,0.0,1.27481,1.13181,1.1263,144.64899999999997,26531.0,97.272,2758.25,6949.5,50.63,2191.1,361.91,269.2,183.89,267.9,341.57,330.99,437.64,437.64,378.42,1.5,0.037830476949648,-0.001568150542452,-0.01712228477100956,0.0171254007468963,-0.0007035722280852,0.01,-0.001568150542452,-0.0323738701198795,0.0349639855942376,0,0.0,3.486333595669447,65932.41746127412
2018-02-28,312.16,248.991,0.0,1.31204,1.16894,1.1222,146.748,24911.0,94.493,2817.0,7244.75,68.39,2153.1,362.03,277.58,184.37,278.3,341.22,334.75,454.48,454.48,379.18,1.5,0.0327532587838286,-0.0076883649410559,-0.02595666018841104,0.010635304571442,-0.0009920952411431,0.01,-0.0076883649410559,-0.0232438016528925,0.0343539024937096,0,0.0,3.486333595669447,68091.91899262666
2018-03-31,310.69,249.554,0.0,1.27391,1.14657,1.1126,139.76299999999998,25854.0,96.173,2505.25,6333.25,45.4,2414.1,360.48,268.51,185.22,286.4,340.18,334.42,461.6,461.6,377.98,1.75,0.0209990141307918,-0.0053429463452316,-0.023484329550662535,-0.0025980999089372,-0.0047091235263968,0.01,-0.0053429463452316,-0.0312914603760151,0.0298252561754368,0,0.0,3.486333595669447,69521.78216174556
2018-04-30,311.66,250.546,0.0,0.0,0.0,0.0,0.0,0.0,95.132,2919.0,7655.25,0.0,0.0,361.43,268.93,187.1,280.6,341.02,337.04,473.56,473.56,377.54,1.75,0.0296342792956492,-0.0100429955720979,-0.022828462364279406,0.0050068398623011,0.0031220831053462,0.01,-0.0100429955720979,-0.0326386412990632,0.0177474067155007,0,0.0,3.486333595669447,71582.01007145802
2018-05-31,313.07,251.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.59,267.03,187.89,295.7,341.91,340.95,481.04,481.04,390.49,1.75,0.030038823451997,-0.0161625195643146,-0.025722688961089885,0.0020287063039214,0.0045241609446189,0.01,-0.0161625195643146,-0.0381805785526443,-0.0097878884034269,0,0.0,3.486333595669447,73732.24943433361
2018-06-30,316.62,251.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.73,270.89,189.72,305.2,346.28,345.61,490.31,490.31,397.26,2.0,0.0309996743731681,-0.0233718653275218,-0.03676833659168859,0.0022841960200012,0.0113393170856357,0.01,-0.0233718653275218,-0.0309488390142942,-0.0453542772646837,0,0.0,3.486333595669447,76017.92515759917
2018-07-31,314.47,252.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.57,276.58,189.78,310.0,345.96,348.05,507.87,507.87,395.74,2.0,0.0235987240414035,-0.0139917957197825,-0.024550037785613873,-0.0058964268250676,-0.0067904743856989,0.01,-0.0139917957197825,-0.0255426194085207,-0.0725141648226053,0,0.0,3.486333595669447,77811.85119559341
2018-08-31,315.98,252.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.51,270.89,190.78,311.1,347.54,350.73,511.78,511.78,400.88,2.0,0.0236822496517317,-0.0114247737198557,-0.010570348021231562,-0.0033095513901426,0.0048017298947435,0.01,-0.0114247737198557,-0.020200403367801,-0.0961570773625213,0,0.0,3.486333595669447,79654.61088147086
2018-09-30,316.25,252.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.18,286.96,192.68,303.1,349.29,360.49,548.67,548.67,408.93,2.25,0.0266857124306074,-0.015494071146245,-0.016408548658046095,0.0039159904886174,0.0008544844610418,0.01,-0.015494071146245,-0.0030833467159147,-0.113137740073053,0,0.0,3.486333595669447,81780.25092122573
2018-10-31,313.94,252.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.95,285.03,189.68,312.4,346.68,358.15,555.89,555.89,401.51,2.25,0.0162172660473245,-0.0177422437408422,-0.017155434492688602,-0.0090074332387457,-0.0073043478260869,0.01,-0.0177422437408422,0.0182248597464085,-0.1251480832109178,0,0.0,3.486333595669447,83106.5030078322
2018-11-30,313.37,252.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.12,280.83,193.69,321.8,343.39,364.18,599.99,599.99,402.67,2.25,0.0013100715746421,-0.0285604876025146,-0.030780918890793513,-0.0204559387468818,-0.0018156335605529,0.01,-0.0285604876025146,0.0401090598515208,-0.1336710185251242,0,0.0,3.486333595669447,83215.37847509068
2018-12-31,312.05,251.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.17,283.23,196.17,322.1,343.03,363.34,597.07,597.07,399.85,2.5,-0.0020467555726118,-0.030411792981894,-0.0317673494076126,-0.0211483440589255,-0.0042122730318792,0.01,-0.030411792981894,0.0543032786885246,-0.1412401105709655,0,-0.0,3.486333595669447,83045.05693546978
