Unnamed: 0,Liv-ex 100,"ECONOMICS_USCPI, M","TVC_US10Y, 15","FX_GBPUSD, 1M","OANDA_EURUSD, 1M","FX_IDC_GBPEUR, 1M","FX_GBPJPY, 1M","HKEX_DLY_HSI1!, 1M (1)","TVC_DXY, 1M","CME_MINI_ES1!, 1M (1)","CME_MINI_NQ1!, 1M","TVC_USOIL, 1M","PEPPERSTONE_COCOA, 1M",liv-ex Champagne 50,liv-ex Italy 100,liv-ex Rhone 100,liv-ex California 50,liv-ex Investables,Liv-ex Fine Wine 1000,Liv-ex Indices,liv-ex Burgundy 150,liv-ex Bordeaux Legends,"ECONOMICS_USINTR, 1M",wine_12m_ret,target,Predicted_12M_Return,wine_cpi_gap,livex_1m_ret,vol_livex,target_12m,target_24m,target_60m,Signal,Strategy_Return,Cum_Strategy,Cum_BuyHold
2019-01-31,311.98,251.712,0.0,1.29272,1.10188,1.1733,141.563,26333.0,98.273,3143.75,8417.5,55.22,2557.5,385.51,284.55,194.2,317.0,343.1,362.22,594.72,594.72,394.38,2.5,-0.001568150542452,-0.0323738701198795,-0.03366218948690628,-0.0170805019244433,-0.0002243230251561,0.01,-0.0323738701198795,0.0629389161256128,-0.1318689285196461,0,-0.0,3.486333595669447,82914.82978438846
2019-02-28,309.76,252.776,0.0,1.32502,1.12121,1.1822,143.94099999999997,28270.0,96.389,3231.0,8752.25,61.35,2541.7,384.91,284.15,192.15,318.8,341.07,358.4,576.43,576.43,394.95,2.5,-0.0076883649410559,-0.0232438016528925,-0.022651597196664337,-0.022889717600389,-0.007115840759023,0.01,-0.0232438016528925,0.0664661554732946,-0.1446050096339113,0,-0.0,3.486333595669447,82277.35031398055
2019-03-31,309.03,254.202,0.0,1.26948,1.13721,1.1147,137.004,28505.0,99.377,2978.5,7770.5,58.15,2439.1,389.25,287.13,190.03,290.7,339.84,354.27,563.25,563.25,386.22,2.5,-0.0053429463452316,-0.0312914603760151,-0.03163582955341817,-0.0239681737509234,-0.0023566632231405,0.01,-0.0312914603760151,0.095370122928915,-0.1426442665897564,0,-0.0,3.486333595669447,81837.74684582514
2019-04-30,308.53,255.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.02,286.71,192.96,295.2,339.24,353.12,557.64,557.64,382.81,2.5,-0.0100429955720979,-0.0326386412990632,-0.03374852950711998,-0.0300073933274005,-0.001617965893279,0.01,-0.0326386412990632,0.1152583260738457,-0.1500096609023282,0,-0.0,3.486333595669447,81015.85071662205
2019-05-31,308.01,256.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.25,287.97,193.81,292.6,339.88,353.48,557.3,557.3,384.68,2.5,-0.0161625195643146,-0.0381805785526443,-0.04672578925424583,-0.0340648042519786,-0.0016854114672802,0.01,-0.0381805785526443,0.1316455696202532,-0.1379165845000985,0,-0.0,3.486333595669447,79706.43044439505
2019-06-30,309.22,256.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.59,290.03,196.95,297.5,341.42,355.92,559.87,559.87,387.85,2.5,-0.0233718653275218,-0.0309488390142942,-0.031839160905832505,-0.0398567118882844,0.0039284438816922,0.01,-0.0309488390142942,0.1273152010679126,,0,-0.0,3.486333595669447,77843.54248631117
2019-07-31,310.07,256.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.63,291.09,198.52,315.1,342.05,357.68,565.76,565.76,390.74,2.25,-0.0139917957197825,-0.0255426194085207,-0.022244826186443557,-0.0321064437837177,0.0027488519500677,0.01,-0.0255426194085207,0.1470130729769982,,0,-0.0,3.486333595669447,76754.3715417385
2019-08-31,312.37,256.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.36,297.32,196.07,309.0,342.84,359.71,568.96,568.96,396.91,2.25,-0.0114247737198557,-0.020200403367801,-0.019346890456228928,-0.0289225726141472,0.007417679878737,0.01,-0.020200403367801,0.1466052408024569,,0,-0.0,3.486333595669447,75877.4702148644
2019-09-30,311.35,256.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.77,297.83,195.28,308.8,342.36,360.88,583.29,583.29,393.18,2.0,-0.015494071146245,-0.0030833467159147,-0.001939818922935686,-0.0326071162779402,-0.0032653583890898,0.01,-0.0030833467159147,0.1741357646831405,,0,-0.0,3.486333595669447,74701.8192929582
2019-10-31,308.37,257.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.11,297.63,192.54,308.3,339.09,356.62,570.29,570.29,384.91,1.75,-0.0177422437408422,0.0182248597464085,0.01982697622391828,-0.035382673185056,-0.0095712220973182,0.01,0.0182248597464085,0.1861524252364723,,0,-0.0,3.486333595669447,73376.44140717818
2019-11-30,304.42,257.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.47,296.18,191.73,302.7,335.38,350.4,553.56,553.56,374.5,1.75,-0.0285604876025146,0.0401090598515208,0.03678522024067154,-0.0490732674214308,-0.0128092875441838,0.01,0.0401090598515208,0.2083188579730284,,0,-0.0,3.486333595669447,71280.77446205182
2019-12-31,302.56,256.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.85,296.54,190.07,302.0,332.87,348.13,544.75,544.75,374.11,1.75,-0.030411792981894,0.0543032786885246,0.05455293439014598,-0.0532630903831111,-0.0061099796334013,0.01,0.0543032786885246,0.2305087933791028,,1,-0.0,3.486333595669447,69112.99830552282
2020-01-31,301.88,257.971,0.0,1.36561,1.22156,1.1184,141.00199999999998,27219.0,89.937,3748.75,12885.5,48.181,2559.0,394.49,298.81,188.14,300.2,330.87,346.07,538.06,538.06,374.41,1.75,-0.0323738701198795,0.0629389161256128,0.058193546753080444,-0.0572395896723841,-0.0022474881015336,0.01,0.0629389161256128,0.2460732984293192,,1,-0.0323738701198795,3.3734674846486716,66875.54307478438
2020-02-29,302.56,258.678,0.0,1.33173,1.19249,1.117,138.915,26432.0,91.869,3623.25,12277.0,45.045,2738.9,393.01,298.2,189.3,297.9,328.75,343.39,530.95,530.95,368.44,1.75,-0.0232438016528925,0.0664661554732946,0.05820807492819322,-0.046592537292352,0.0022525506823902,0.01,0.0664661554732946,0.2440264046859019,,1,-0.0232438016528925,3.2950552755530156,65321.10121612462
2020-03-31,299.36,258.115,0.0,1.3369,1.19362,1.11933,141.583,25075.0,92.144,3499.0,12114.0,42.791,2650.5,386.42,298.28,188.59,298.1,323.33,338.76,522.98,522.98,360.95,0.25,-0.0312914603760151,0.095370122928915,0.11107593212973672,-0.0466847302952132,-0.0105764145954521,0.01,0.095370122928915,0.2321063706504831,,1,-0.0312914603760151,3.191948183961269,63277.10856570258
2020-04-30,298.46,256.389,0.0,0.0,0.0,0.0,0.0,22769.0,0.0,0.0,0.0,0.0,0.0,391.48,295.73,188.48,294.3,324.12,337.41,519.33,519.33,360.46,0.25,-0.0326386412990632,0.1152583260738457,0.11355467826084181,-0.0359296081624315,-0.0030064136825228,0.01,0.1152583260738457,0.2221955176350416,,1,-0.0326386412990632,3.0877673321397605,61211.829716784734
2020-05-31,296.25,256.394,0.0,0.0,0.0,0.0,0.0,24157.0,0.0,0.0,0.0,0.0,0.0,393.44,301.07,191.01,300.5,328.45,342.08,523.75,523.75,367.07,0.25,-0.0381805785526443,0.1316455696202532,0.1359994889237127,-0.0393598422547514,-0.0074046773436975,0.01,0.1316455696202532,0.2220432513049963,,1,-0.0381805785526443,2.969874588962709,58874.72664393194
2020-06-30,299.65,257.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.31,301.42,192.55,299.2,329.79,344.82,525.77,525.77,372.78,0.25,-0.0309488390142942,0.1273152010679126,0.1252433317182985,-0.037406169489849,0.011476793248945,0.01,0.1273152010679126,0.2212255772646534,,1,-0.0309488390142942,2.877960418416259,57052.622207018314
2020-07-31,302.15,259.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.06,303.57,193.32,301.4,331.53,348.31,532.68,532.68,374.39,0.25,-0.0255426194085207,0.1470130729769982,0.13288286314083797,-0.0354034376615578,0.0083430669113966,0.01,0.1470130729769982,0.1865712554462302,,1,-0.0255426194085207,2.8044497707758653,55595.348791726334
2020-08-31,306.06,259.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.9,303.2,193.18,301.5,330.59,348.05,530.65,530.65,375.04,0.25,-0.020200403367801,0.1466052408024569,0.13288286314083797,-0.0332968571911082,0.0129405924209831,0.01,0.1466052408024569,0.187159832445217,,1,-0.020200403367801,2.7477987541814555,54472.300320759874
2020-09-30,310.39,260.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.65,310.45,195.32,294.5,341.13,351.46,534.35,534.35,382.97,0.25,-0.0030833467159147,0.1741357646831405,0.17207532882476034,-0.0167965953264793,0.014147552767431,0.01,0.1741357646831405,0.1643891998682911,,1,-0.0030833467159147,2.7393263379167556,54304.34333245754
2020-10-31,313.99,260.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.11,308.98,196.34,295.3,345.43,352.47,532.16,532.16,386.1,0.25,0.0182248597464085,0.1861524252364723,0.18103416653928936,0.0064041980691336,0.0115983118012823,0.01,0.1861524252364723,0.1332295134786811,,1,0.0182248597464085,2.7892501762249315,55294.032373312395
2020-11-30,316.63,260.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.83,314.98,198.01,297.5,348.3,353.7,535.87,535.87,384.12,0.25,0.0401090598515208,0.2083188579730284,0.19530001616224166,0.0283637020088411,0.0084079110799706,0.01,0.2083188579730284,0.0991139339763194,,1,0.0401090598515208,2.901124378484002,57511.82402720551
2020-12-31,318.99,260.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.51,322.53,199.51,301.0,349.93,356.46,540.01,540.01,386.0,0.25,0.0543032786885246,0.2305087933791028,0.22173621076321198,0.0406832237413314,0.007453494615166,0.01,0.2305087933791028,0.0690920207887495,,1,0.0543032786885246,3.058664944118892,60634.904635240244
2021-01-31,320.88,261.582,0.0,1.35323,1.1373,1.1886,155.754,23451.0,95.598,4758.5,16320.75,75.351,2540.6,429.04,320.88,202.01,298.6,351.74,359.22,550.15,550.15,388.05,0.25,0.0629389161256128,0.2460732984293192,0.2735954568941402,0.048941218710012,0.0059249506254113,0.01,0.2460732984293192,0.0349639855942376,,1,0.0629389161256128,3.251174000493143,64451.19981236217
2021-02-28,322.67,263.014,0.0,1.3754,1.18088,1.16447,151.26899999999998,25754.0,92.626,4520.5,15582.5,68.535,2537.9,435.35,318.74,204.01,298.4,352.49,361.45,558.44,558.44,390.58,0.25,0.0664661554732946,0.2440264046859019,0.2656381298712614,0.0497040032995494,0.005578409374221,0.01,0.2440264046859019,0.0343539024937096,,1,0.0664661554732946,3.4672670370806533,68735.023279531
2021-03-31,327.91,264.877,0.0,1.42053,1.22258,1.16185,155.63,28958.0,90.031,4202.5,13686.5,67.0,2438.6,435.31,326.26,207.34,300.9,357.85,365.06,564.06,564.06,393.29,0.25,0.095370122928915,0.2321063706504831,0.2628681567072798,0.0691724978393231,0.0162395016580407,0.01,0.2321063706504831,0.0298252561754368,,1,0.095370122928915,3.79794072063441,75290.29089922171
2021-04-30,332.86,267.054,0.0,0.0,0.0,0.0,0.0,25304.0,90.584,3705.25,12911.25,0.0,0.0,436.24,329.19,208.21,306.1,361.85,369.96,573.48,573.48,397.69,0.25,0.1152583260738457,0.2221955176350416,0.21945146514473055,0.0736613776868246,0.0150956055015094,0.01,0.2221955176350416,0.0177474067155007,,1,0.1152583260738457,4.2356850106224275,83968.12379787891
2021-05-31,335.25,269.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.48,328.85,208.3,317.3,363.24,372.78,575.77,575.77,401.42,0.25,0.1316455696202532,0.2220432513049963,0.21383626983661874,0.0817185042443084,0.007180195878147,0.01,0.2220432513049963,-0.0097878884034269,,1,0.1316455696202532,4.793294176577785,95022.15528519462
2021-06-30,337.8,271.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.15,333.02,211.69,315.1,364.12,375.97,583.2,583.2,402.62,0.25,0.1273152010679126,0.2212255772646534,0.21118041269526214,0.0734006869346992,0.0076062639821028,0.01,0.2212255772646534,-0.0453542772646837,,1,0.1273152010679126,5.40355338844644,107119.92009123559
2021-07-31,346.57,273.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.59,334.79,213.67,322.4,367.85,380.88,592.93,592.93,409.03,0.25,0.1470130729769982,0.1865712554462302,0.1848413130770644,0.0933583205831443,0.0259621077560685,0.01,0.1865712554462302,-0.0725141648226053,,1,0.1470130729769982,6.197946377077223,122867.94872089862
2021-08-31,350.93,273.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.25,340.05,214.52,332.8,372.03,385.78,597.01,597.01,412.46,0.25,0.1466052408024569,0.187159832445217,0.18455242591280727,0.094092525253707,0.0125804310817438,0.01,0.187159832445217,-0.0961570773625213,,1,0.1466052408024569,7.106597798169345,140881.0339300299
2021-09-30,364.44,274.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.42,347.0,219.4,341.6,377.62,396.9,636.3,636.3,416.3,0.25,0.1741357646831405,0.1643891998682911,0.1659491844367318,0.1202322761323488,0.0384977060952327,0.01,0.1643891998682911,-0.113137740073053,,1,0.1741357646831405,8.344110640049086,165413.46050278711
2021-10-31,372.44,276.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.4,354.5,223.6,350.72,380.64,405.4,661.3,661.3,417.4,0.25,0.1861524252364723,0.1332295134786811,0.13664898772716333,0.1239337362031833,0.0219514872132586,0.01,0.1332295134786811,-0.1251480832109178,,1,0.1861524252364723,9.897387072135677,196205.57734213836
2021-11-30,382.59,277.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.92,359.67,224.43,359.06,383.87,415.31,686.8,686.8,426.79,0.25,0.2083188579730284,0.0991139339763194,0.10343046381064896,0.1402288295749636,0.0272527118462033,0.01,0.0991139339763194,-0.1336710185251242,,1,0.2083188579730284,11.959199443919998,237078.89914199134
2021-12-31,392.52,278.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.64,367.28,228.28,372.17,389.0,424.46,707.49,707.49,433.03,0.25,0.2305087933791028,0.0690920207887495,0.06319124716566867,0.1601447647236513,0.0259546773308241,0.01,0.0690920207887495,-0.1412401105709655,,1,0.2305087933791028,14.715900077518034,291727.67011885776
2022-01-31,399.84,281.148,0.0,1.20857,1.07039,1.1295,158.423,19915.0,103.522,3861.0,11022.25,80.415,2591.0,634.01,374.69,233.92,394.01,394.0,439.25,752.41,752.41,438.09,0.25,0.2460732984293192,0.0349639855942376,0.035600277743749936,0.171274573746428,0.0186487312748395,0.01,0.0349639855942376,-0.1318689285196461,,0,0.2460732984293192,18.337090148949173,363514.06014810543
2022-02-28,401.41,283.716,0.0,1.25994,1.07322,1.1737,161.989,0.0,101.752,4131.25,12646.5,115.26,2511.0,641.18,382.03,235.79,394.24,397.94,446.23,779.76,779.76,442.27,0.25,0.2440264046859019,0.0343539024937096,0.03514656679635599,0.1653157657085091,0.0039265706282514,0.01,0.0343539024937096,-0.1446050096339113,,0,0.0,18.337090148949173,452221.08929882233
2022-03-31,404.02,287.504,0.0,1.14597,0.98828,1.1598,170.42,14637.0,111.527,3883.0,11447.25,86.362,2330.9,658.01,384.36,239.86,397.97,401.89,455.22,810.96,810.96,442.51,0.5,0.2321063706504831,0.0298252561754368,0.030373148160924433,0.1466818151020588,0.0065020801674098,0.01,0.0298252561754368,-0.1426442665897564,,0,0.0,18.337090148949173,557184.48506758
2022-04-30,406.82,289.109,0.0,0.0,0.0,0.0,0.0,20094.0,0.0,0.0,0.0,0.0,0.0,656.98,381.71,239.83,397.08,404.59,460.95,839.05,839.05,449.51,0.5,0.2221955176350416,0.0177474067155007,0.0188060923213209,0.1396092242262179,0.006930349982674,0.01,0.0177474067155007,-0.1500096609023282,,0,0.0,18.337090148949173,680988.380145385
2022-05-31,409.69,292.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.5,382.44,245.32,399.98,406.93,468.12,865.24,865.24,457.66,1.0,0.2220432513049963,-0.0097878884034269,-0.010451085563197909,0.1362281358682311,0.0070547170738901,0.01,-0.0097878884034269,-0.1379165845000985,,0,0.0,18.337090148949173,832197.2541737892
2022-06-30,412.53,296.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.82,386.23,248.33,404.07,408.69,471.65,876.55,876.55,454.35,1.75,0.2212255772646534,-0.0453542772646837,-0.04314171052636512,0.1306279976168118,0.0069320705899582,0.01,-0.0453542772646837,,,0,0.0,18.337090148949173,1016300.5721264452
2022-07-31,411.23,296.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.85,387.55,245.59,402.0,408.3,473.58,886.9,886.9,452.36,2.5,0.1865712554462302,-0.0725141648226053,-0.12169631762318735,0.101323107989975,-0.003151285967081,0.01,-0.0725141648226053,,,0,0.0,18.337090148949173,1205913.0457787982
2022-08-31,416.61,296.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.37,391.11,245.68,394.58,409.42,474.16,886.54,886.54,452.12,2.5,0.187159832445217,-0.0961570773625213,-0.17742134772866017,0.1045329074140546,0.0130827031101816,0.01,-0.0961570773625213,,,0,0.0,18.337090148949173,1431611.5293702595
2022-09-30,424.35,296.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.44,400.52,252.35,407.64,415.42,484.28,902.75,902.75,466.03,3.25,0.1643891998682911,-0.113137740073053,-0.1864452175100417,0.0823725034299549,0.0185785266796285,0.01,-0.113137740073053,,,0,0.0,18.337090148949173,1666953.003205657
2022-10-31,422.06,298.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.63,401.1,248.73,402.69,414.27,484.99,909.38,909.38,470.69,3.25,0.1332295134786811,-0.1251480832109178,-0.1927886820339009,0.0557752401706319,-0.0053964887474962,0.01,-0.1251480832109178,,,0,0.0,18.337090148949173,1889040.3408145732
2022-11-30,420.51,297.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.56,403.3,244.25,395.76,413.97,482.15,901.49,901.49,470.28,4.0,0.0991139339763194,-0.1336710185251242,-0.20034898440014026,0.0280107060344021,-0.0036724636307634,0.01,-0.1336710185251242,,,0,0.0,18.337090148949173,2076270.5604326727
2022-12-31,419.64,296.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.17,400.99,241.15,391.66,411.16,480.12,896.11,896.11,469.63,4.5,0.0690920207887495,-0.1412401105709655,-0.201429769462709,0.0045480074746413,-0.0020689163159021,0.01,-0.1412401105709655,,,0,0.0,18.337090148949173,2219724.2891571554
2023-01-31,413.82,299.17,0.0,1.27233,1.10374,1.1532,179.463,17132.0,101.333,4820.0,17023.5,71.293,4179.6,682.13,393.59,232.72,382.97,407.8,476.27,899.73,899.73,466.78,4.5,0.0349639855942376,-0.1318689285196461,-0.19907411272075137,-0.029137484094325,-0.013869030597655,0.01,-0.1318689285196461,,,0,0.0,18.337090148949173,2297334.6972264256
2023-02-28,415.2,300.84,0.0,1.21524,1.05743,1.1484,184.207,18200.0,106.663,4212.25,14490.25,81.305,3818.7,679.02,397.92,228.56,387.63,406.52,472.49,880.85,880.85,466.31,4.75,0.0343539024937096,-0.1446050096339113,-0.201004085092103,-0.0260022282849563,0.0033347832390895,0.01,-0.1446050096339113,,,0,0.0,18.337090148949173,2376257.109410358
2023-03-31,416.07,301.836,0.0,1.28344,1.09978,1.1669,182.534,17144.0,101.855,4614.5,15857.5,81.715,3543.4,671.43,398.48,229.28,387.05,406.75,472.69,882.29,882.29,466.57,5.0,0.0298252561754368,-0.1426442665897564,-0.2008950027832795,-0.0200244850455548,0.0020953757225432,0.01,-0.1426442665897564,,,0,0.0,18.337090148949173,2447129.5864372253
2023-04-30,414.04,303.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.16,395.04,225.84,382.92,404.46,468.04,868.86,868.86,466.67,5.0,0.0177474067155007,-0.1500096609023282,-0.20338596587824223,-0.0315557972663884,-0.0048789867089671,0.01,-0.1500096609023282,,,0,0.0,18.337090148949173,2490559.790493262
2023-05-31,405.68,304.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.09,392.69,211.56,368.9,400.62,457.0,845.4,845.4,456.77,5.25,-0.0097878884034269,-0.1379165845000985,-0.20027114184065645,-0.0502639811313466,-0.0201912858660999,0.01,-0.1379165845000985,,,0,-0.0,18.337090148949173,2466182.4692018516
2023-06-30,393.82,305.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,387.41,204.93,360.02,390.4,447.38,821.83,821.83,447.62,5.25,-0.0453542772646837,-0.1158143314204459,0.2031152008835392,-0.0750460538102726,-0.0292348649181621,0.01,,,,1,-0.0,18.337090148949173,2354330.5457083685
2023-07-31,381.41,305.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.65,386.03,201.63,357.49,379.62,438.12,803.43,803.43,436.01,5.5,-0.0725141648226053,-0.0972444351223094,0.2030832493381116,-0.104291966602027,-0.0315118582093341,0.01,,,,1,-0.0725141648226053,17.0073913715213,2183608.232469978
2023-08-31,376.55,307.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.61,383.78,200.8,349.72,379.0,434.46,798.86,798.86,437.5,5.5,-0.0961570773625213,-0.0950205815960696,0.1973834530733864,-0.1328082012065168,-0.01274219344013,0.01,,,,1,-0.0961570773625213,15.37201032367525,1973638.8467309237
2023-09-30,376.34,307.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.72,386.02,198.27,350.91,375.26,429.94,782.07,782.07,431.22,5.5,-0.113137740073053,-0.1095551894563425,0.1758927707408772,-0.1501347212864973,-0.0005576948612403,0.01,,,,1,0.0,15.37201032367525,1750345.8078914005
2023-10-31,369.24,307.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.25,378.08,197.49,351.97,372.74,424.01,769.57,769.57,425.41,5.5,-0.1251480832109178,-0.091972700682483,0.1722933774657191,-0.1575595297298498,-0.0188659191156931,0.01,,,,1,0.0,15.37201032367525,1531293.3850775266
2023-11-30,364.3,307.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.77,375.42,194.28,347.34,369.31,417.56,755.22,755.22,417.3,5.5,-0.1336710185251242,-0.1022783420258028,0.159412371628793,-0.1650437256135419,-0.0133788321958617,0.01,,,,1,0.0,15.37201032367525,1326603.8386334283
2023-12-31,360.37,306.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.64,376.83,193.83,348.62,363.09,414.58,751.27,751.27,410.72,5.5,-0.1412401105709655,-0.0908510697338846,0.1586688607538338,-0.1747613388852678,-0.0107878122426571,0.01,,,,1,0.0,15.37201032367525,1139234.1657809757
2024-01-31,359.25,308.417,0.0,1.27275,1.05778,1.2038,190.567,19505.0,105.782,6051.5,20993.5,68.11,10302.7,572.0,374.03,185.49,344.56,360.38,405.49,723.48,723.48,407.64,5.5,-0.1318689285196461,-0.0921642310368824,0.1690241436356181,-0.1627777763319267,-0.0031079168632238,0.01,,,,1,0.0,15.37201032367525,989004.5770064655
2024-02-29,355.16,310.326,0.0,1.25113,1.03533,1.20825,196.798,20087.0,108.48,5935.75,21226.5,71.812,12326.8,580.99,374.39,184.53,333.98,355.99,400.27,710.16,710.16,398.28,5.5,-0.1446050096339113,-0.0891147651762587,0.1870001907285365,-0.1761367208425273,-0.011384829505915,0.01,,,,1,0.0,15.37201032367525,845989.5606204632
2024-03-31,356.72,312.33,0.0,1.26418,1.07131,1.1799,203.314,17630.0,105.849,5814.25,20261.25,81.437,8206.9,568.61,373.64,185.18,333.55,355.95,397.84,706.19,706.19,395.46,5.5,-0.1426442665897564,-0.0997701278313524,0.1865032037879713,-0.1774114911752928,0.0043923865300146,0.01,,,,1,0.0,15.37201032367525,725314.000203167
2024-04-30,351.93,313.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.96,376.13,183.3,333.89,353.32,395.05,698.3,698.3,395.33,0.0,-0.1500096609023282,-0.1029466087005939,0.1748477843545217,-0.1835898931653268,-0.0134278986319803,0.01,,,,1,0.0,15.37201032367525,616509.8929849786
2024-05-31,349.73,314.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.31,370.51,182.17,336.5,351.25,392.78,695.11,695.11,389.88,5.5,-0.1379165845000985,-0.1014496897606725,0.1590020697326767,-0.1706101631695359,-0.0062512431449435,0.01,,,,1,0.0,15.37201032367525,531482.9542339691
