Unnamed: 0,Liv-ex 100,"ECONOMICS_USCPI, M","TVC_US10Y, 15","FX_GBPUSD, 1M","OANDA_EURUSD, 1M","FX_IDC_GBPEUR, 1M","FX_GBPJPY, 1M","HKEX_DLY_HSI1!, 1M (1)","TVC_DXY, 1M","CME_MINI_ES1!, 1M (1)","CME_MINI_NQ1!, 1M","TVC_USOIL, 1M","PEPPERSTONE_COCOA, 1M",liv-ex Champagne 50,liv-ex Italy 100,liv-ex Rhone 100,liv-ex California 50,liv-ex Investables,Liv-ex Fine Wine 1000,Liv-ex Indices,liv-ex Burgundy 150,liv-ex Bordeaux Legends,"ECONOMICS_USINTR, 1M",wine_12m_ret,target,Predicted_12M_Return,cycle_phase,wine_cpi_gap,livex_1m_ret,vol_livex,hmm_state,hmm_prob_0,hmm_prob_1,hmm_prob_2
2013-12-31,257.15,233.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.53,216.9,170.26,169.3,276.12,254.85,293.29,293.29,296.94,0.25,-0.0139197791241659,-0.0725257631732451,0.0,bull,-0.028937135320349916,-0.0050684825504914155,0.01,2,6.780902519027795e-06,1.2281145350434319e-11,0.9999932190851526
2014-01-31,254.83,233.916,0.0,1.55749,1.210105,1.2872,186.721,23649.0,90.269,2052.5,4232.75,53.71,0.0,273.87,218.3,168.97,169.0,274.67,252.32,290.04,290.04,287.35,0.25,-0.0492482184830055,-0.0461876545147745,0.0,bull,-0.06503769216721611,-0.009021971611899549,0.01,2,5.810650796566192e-06,3.015899938065711e-12,0.9999941893461818
2014-02-28,252.5,234.781,0.0,1.71051,1.36923,1.2492,173.28599999999997,24766.0,85.936,1965.5,4044.75,105.45,0.0,271.06,214.9,166.51,170.4,270.89,249.76,288.96,288.96,287.52,0.25,-0.0861713293040425,-0.041148514851485,0.0,bull,-0.09743482180509788,-0.009143350468940104,0.01,2,5.309637070101898e-06,2.4406365836932692e-12,0.9999946903603804
2014-03-31,249.02,236.293,0.0,1.56517,1.245095,1.2566,185.652,23980.0,88.356,2066.25,4338.25,65.95,0.0,272.69,215.95,166.34,177.9,267.89,249.98,291.18,291.18,287.37,0.25,-0.1102933295223123,-0.0320857762428721,0.0,bull,-0.1254153582799431,-0.013782178217821794,0.01,2,5.338050716637959e-06,2.4579550572844927e-12,0.9999946619467803
2014-04-30,246.58,237.072,0.0,0.0,0.0,0.0,0.0,22807.0,0.0,0.0,0.0,0.0,0.0,271.64,218.72,166.97,179.0,265.38,247.52,285.98,285.98,283.37,0.25,-0.1071441503421805,-0.0185740936004542,0.0,bull,-0.12667272932734808,-0.009798409766283878,0.01,2,5.246264944110819e-06,2.2954441121936254e-12,0.9999947537327272
2014-05-31,243.13,237.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.15,218.14,163.67,180.1,260.57,245.69,286.08,286.08,283.9,0.25,-0.1173032239326169,-0.005264673220088,0.0,bull,-0.13857433943198372,-0.01399140238462171,0.01,2,5.346567318971359e-06,4.645430208684214e-12,0.9999946534280437
2014-06-30,236.02,238.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.19,216.85,164.81,178.0,255.23,243.53,287.26,287.26,282.22,0.25,-0.1393042082999052,0.0351665113126005,0.0,bull,-0.16002762203157572,-0.029243614527207584,0.01,2,1.0061792215767534e-05,7.145526837104835e-12,0.9999899382006857
2014-07-31,234.01,238.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.19,216.07,164.6,177.7,253.99,242.81,286.46,286.46,279.93,0.25,-0.1427577111876329,0.0317080466646724,0.0,bull,-0.16268099754527598,-0.008516227438352786,0.01,2,5.8297542224278e-06,1.3895779157453797e-11,0.9999941702318976
2014-08-31,236.21,237.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.34,215.77,163.61,179.6,254.56,242.59,286.85,286.85,278.31,0.25,-0.1338735699618657,0.0229880191355149,0.0,bull,-0.15086968330349404,0.009401307636425882,0.01,2,1.642603527858903e-05,8.201299234080896e-12,0.9999835739564187
2014-09-30,236.86,238.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.86,213.95,163.29,179.5,254.71,243.27,288.33,288.33,278.58,0.25,-0.1160291099085649,0.0202229164907539,0.0,bull,-0.13260829666571528,0.0027517886626307053,0.01,2,8.30338088401264e-06,1.3415367495737618e-11,0.999991696605688
2014-10-31,237.89,237.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.99,213.98,162.94,180.0,255.35,243.33,290.33,290.33,275.28,0.25,-0.1029112301078513,0.0100046239858759,0.0,bull,-0.11955463226417173,0.004348560330997175,0.01,2,8.676290145465518e-06,5.88144794906475e-12,0.9999913237039753
2014-11-30,238.58,236.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.51,213.88,161.98,187.4,255.54,244.24,293.92,293.92,275.89,0.25,-0.0769171245066934,-0.007838041747003,0.0,bull,-0.09014067633040235,0.0029005002311994765,0.01,2,7.254961183984488e-06,4.547931351191762e-12,0.9999927450343751
2014-12-31,238.5,234.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.98,212.95,160.25,187.2,256.4,243.75,291.05,291.05,273.93,0.25,-0.0725257631732451,-0.0010062893081761,0.0,bull,-0.08009069586980255,-0.00033531729398950105,0.01,2,6.250875457585968e-06,1.3876521920401812e-11,0.9999937491106549
2015-01-31,243.06,233.707,0.0,1.4733,1.08697,1.3568,177.10399999999998,21910.0,98.631,2035.5,4587.75,37.05,3208.0,276.89,215.94,159.78,188.8,259.61,245.77,295.69,295.69,279.16,0.25,-0.0461876545147745,-0.0090101209577881,0.0,bull,-0.0452941713840781,0.019119496855345863,0.01,2,2.5421726875208907e-05,8.904743618293238e-12,0.9999745782641128
2015-02-28,242.11,234.722,0.0,1.50555,1.05648,1.4248,185.274,21909.0,100.17,2079.75,4668.75,41.66,0.0,269.38,215.54,159.81,193.7,258.51,244.91,292.63,292.63,280.66,0.25,-0.041148514851485,0.0065672628144231,0.0,bull,-0.04089721683333203,-0.003908499958857892,0.01,2,6.379906962251976e-06,1.3553218663951674e-11,0.9999936200794101
2015-03-31,241.03,236.119,0.0,1.53418,1.12111,1.3687,185.888,21464.0,95.824,1969.25,4271.75,48.14,0.0,271.07,215.1,158.26,192.0,258.37,245.01,293.3,293.3,281.16,0.25,-0.0320857762428721,0.0377131477409451,0.0,bull,-0.0313494023342078,-0.004460782289042231,0.01,2,6.682599361986089e-06,4.6422389345313506e-12,0.9999933173960932
2015-04-30,242.0,236.599,0.0,0.0,0.0,0.0,0.0,27164.0,0.0,0.0,0.0,0.0,0.0,268.59,214.77,157.76,198.9,260.41,245.48,293.52,293.52,282.6,0.25,-0.0185740936004542,0.0444214876033057,0.0,bull,-0.016578919138687365,0.004024395303489081,0.01,2,8.350203191117548e-06,5.054354710255741e-12,0.999991649791657
2015-05-31,241.85,237.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.44,215.42,160.98,199.9,260.57,245.85,295.92,295.92,281.16,0.25,-0.005264673220088,0.051519536903039,0.0,bull,-0.004865345771580265,-0.0006198347107437829,0.01,2,7.998216740943783e-06,1.1228795389100794e-11,0.9999920017720969
2015-06-30,244.32,238.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.87,217.54,158.84,198.0,262.25,248.11,296.43,296.43,287.65,0.25,0.0351665113126005,0.0629911591355598,0.0,bull,0.03392879927574599,0.010212941906140083,0.01,2,1.4115281425729118e-05,1.631815841809344e-11,0.9999858847022872
2015-07-31,241.43,238.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.22,215.97,159.03,199.2,262.18,245.82,293.22,293.22,286.17,0.25,0.0317080466646724,0.1144845296773391,0.0,bull,0.030012348868240224,-0.011828749181401421,0.01,2,1.4263890093902018e-05,2.7079533317467483e-11,0.99998573608273
2015-08-31,241.64,238.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.06,215.64,154.66,204.7,263.05,245.58,292.6,292.6,283.91,0.25,0.0229880191355149,0.1456298626055288,0.0,bull,0.02103722620545767,0.0008698173383587804,0.01,2,9.820678299204845e-06,1.5633300817813917e-11,0.9999901793060163
2015-09-30,241.65,237.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.46,216.4,154.26,205.3,263.56,246.97,296.83,296.83,284.79,0.25,0.0202229164907539,0.1637906062487069,0.0,bull,0.020584213968813603,4.138387684160527e-05,0.01,2,9.726003137793603e-06,1.0165248035742643e-11,0.9999902739866726
2015-10-31,240.27,237.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.17,216.27,153.68,207.2,261.31,246.47,303.77,303.77,281.61,0.25,0.0100046239858759,0.2126357847421651,0.0,bull,0.008298879628520384,-0.00571073867163252,0.01,2,9.043745304922973e-06,1.1472061795631507e-11,0.9999909562431772
2015-11-30,236.71,237.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.95,214.7,156.09,210.3,258.8,244.55,297.13,297.13,279.55,0.25,-0.007838041747003,0.251277935025981,0.0,bull,-0.01285601753368193,-0.014816664585674433,0.01,2,1.0178196912984328e-05,1.3080377292006167e-11,0.9999898217899525
2015-12-31,238.26,236.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.07,214.57,155.25,219.1,260.04,245.22,294.87,294.87,280.38,0.5,-0.0010062893081761,0.2479224376731301,0.0,bull,-0.008301487168592026,0.006548096827341476,0.01,2,9.551634244059335e-06,1.2149994768156742e-11,0.9999904483535436
2016-01-31,240.87,236.916,0.0,1.23299,1.05204,1.1725,144.285,21962.0,102.21,2236.25,4864.0,53.87,2139.5,269.78,217.1,156.57,209.1,263.6,247.8,296.66,296.66,284.47,0.5,-0.0090101209577881,0.2499688628720886,0.0,bull,-0.02274098909609812,0.010954419541677307,0.01,2,1.180086201241691e-05,1.4395248558824804e-11,0.9999881991234906
2016-02-29,243.7,237.111,0.0,1.448,1.11319,1.3014,160.29399999999998,0.0,95.891,2095.0,4524.25,48.85,3024.0,274.82,219.74,156.92,207.2,266.45,249.3,299.16,299.16,285.1,0.5,0.0065672628144231,0.2402954452195322,0.0,bull,-0.003610734987231634,0.011749076265205272,0.01,2,1.2978350115515452e-05,8.231720564292224e-11,0.9999870215675415
2016-03-31,250.12,238.132,0.0,1.22422,1.09814,1.1149,128.31699999999998,22905.0,98.445,2120.0,4796.75,46.74,2736.0,274.57,219.79,158.68,222.6,272.18,253.59,303.51,303.51,290.11,0.5,0.0377131477409451,0.2166160243083319,0.0,bull,0.02918778552951773,0.026343865408289036,0.01,2,5.619348824489302e-05,8.057761985393795e-11,0.9999438064312821
2016-04-30,252.75,239.261,0.0,0.0,0.0,0.0,0.0,21774.0,99.606,0.0,0.0,0.0,0.0,275.03,218.93,160.5,215.8,275.42,254.78,302.34,302.34,290.16,0.5,0.0444214876033057,0.1975865479723046,0.0,bull,0.033170383414361515,0.01051495282264514,0.01,2,1.4257915977240372e-05,9.955221768183796e-11,0.999985741984357
2016-05-31,254.31,240.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.21,219.77,159.3,218.1,277.31,255.79,304.79,304.79,294.2,0.5,0.051519536903039,0.1951555188549407,0.0,bull,0.04132631136110332,0.00617210682492586,0.01,2,1.2785012100445815e-05,6.54813875502677e-11,0.9999872149224874
2016-06-30,259.71,241.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.51,223.97,160.82,226.9,283.31,264.35,320.63,320.63,307.14,0.5,0.0629911591355598,0.1824727580763161,0.0,bull,0.053017894190328985,0.021233927096850236,0.01,2,3.4338684870492893e-05,9.521743295088912e-10,0.9999656603629707
2016-07-31,269.07,240.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.56,228.51,164.72,234.4,295.97,273.3,330.57,330.57,319.38,0.5,0.1144845296773391,0.1417846657003754,0.0,bull,0.10621314097235213,0.036040198683146674,0.01,2,0.00025793097405416905,7.882234450991449e-09,0.9997420611436101
2016-08-31,276.83,240.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.79,231.67,167.06,228.8,304.4,281.62,340.41,340.41,335.05,0.5,0.1456298626055288,0.1150164360799048,0.0,bull,0.13500111757791844,0.02884007878990591,0.01,2,0.0001272332456105372,1.5351580786139834e-08,0.9998727514028035
2016-09-30,281.23,241.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.52,235.18,169.03,233.6,309.13,285.3,345.03,345.03,336.82,0.5,0.1637906062487069,0.0952956654695442,0.0,bull,0.14915276977389125,0.015894231116569957,0.01,2,5.94382277173014e-05,3.756741129417992e-08,0.9999405242049461
2016-10-31,291.36,241.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.57,247.12,171.68,239.4,319.13,293.6,353.11,353.11,343.94,0.5,0.2126357847421651,0.0603034047226798,0.0,bull,0.19627590953298912,0.03602033922412251,0.01,2,0.000536477659106853,6.715074853041336e-08,0.9994634551901709
2016-11-30,296.19,241.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.06,244.64,170.7,240.7,322.79,296.6,361.94,361.94,348.12,0.5,0.251277935025981,0.0566190620885243,0.0,bull,0.23435256340094313,0.016577429983525516,0.01,2,0.0002722498102024671,3.8108851524885536e-07,0.999727369101231
2016-12-31,297.33,241.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.12,244.11,173.92,243.4,323.35,299.8,371.4,371.4,350.16,0.75,0.2479224376731301,0.0516597719705378,0.0,bull,0.22717621634346097,0.0038488807859820007,0.01,2,0.0002712540817595288,1.6982640617721053e-07,0.9997285760917808
2017-01-31,301.08,242.839,0.0,1.35035,1.20025,1.1245,152.14499999999998,29948.0,92.124,2676.0,6408.75,60.09,1895.6,329.73,250.88,176.36,247.6,325.87,301.24,372.05,372.05,347.08,0.75,0.2499688628720886,0.037830476949648,0.0,bull,0.22496844078155864,0.012612249016244581,0.01,2,0.00021582485552216487,1.1170857476709795e-07,0.9997840634360133
2017-02-28,302.26,243.603,0.0,1.32822,1.164565,1.1403,150.91099999999997,25481.0,94.552,2572.75,6249.75,54.6,2091.1,335.66,250.17,176.72,247.8,327.5,303.15,376.81,376.81,350.02,0.75,0.2402954452195322,0.0327532587838286,0.0,bull,0.2129158635046391,0.003919224126478049,0.01,2,0.00019243643862258523,5.080324075993689e-08,0.9998075127580731
2017-03-31,304.3,243.801,0.0,1.32103,1.184195,1.1157,145.65699999999998,28200.0,92.863,2468.0,5882.5,50.16,2066.0,341.1,255.65,180.79,253.2,330.61,306.67,381.78,381.78,351.16,1.0,0.2166160243083319,0.0209990141307918,0.0,bull,0.19280989997392917,0.006749156355455588,0.01,2,0.00011482530647672375,2.995459310246019e-08,0.9998851447390154
2017-04-30,302.69,244.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.72,257.03,182.17,251.9,329.28,306.81,381.05,381.05,352.32,1.0,0.1975865479723046,0.0296342792956492,0.0,bull,0.1755896491881317,-0.005290831416365438,0.01,2,0.0001309745631598948,1.509854034885447e-08,0.9998690103383927
2017-05-31,303.94,244.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.47,259.9,183.39,252.0,330.9,310.57,390.95,390.95,352.79,1.0,0.1951555188549407,0.030038823451997,0.0,bull,0.17640674164652714,0.004129637583005774,0.01,2,8.665654021185083e-05,8.199798844307194e-09,0.9999133352599365
2017-06-30,307.1,244.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.69,259.09,185.05,264.8,332.73,313.89,396.44,396.44,357.96,1.25,0.1824727580763161,0.0309996743731681,0.0,bull,0.1661378785237515,0.010396788839902804,0.01,2,6.81082862744646e-05,2.1368648449927642e-09,0.9999318895767823
2017-07-31,307.22,244.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.19,262.86,184.15,267.6,333.96,316.82,398.01,398.01,365.17,1.25,0.1417846657003754,0.0235987240414035,0.0,bull,0.12450488113665048,0.0003907521979811257,0.01,2,3.6285901892441307e-05,6.144477274635431e-10,0.9999637134836914
2017-08-31,308.67,245.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.09,267.84,184.64,266.7,337.32,321.64,411.38,411.38,368.85,1.25,0.1150164360799048,0.0236822496517317,0.0,bull,0.0956266939593231,0.004719744808280746,0.01,2,2.2400749185837583e-05,1.5132781946408358e-10,0.9999775990994493
2017-09-30,308.03,246.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.99,270.57,183.09,267.1,336.26,321.2,412.49,412.49,365.86,1.25,0.0952956654695442,0.0266857124306074,0.0,bull,0.07296602681951203,-0.002073411734214714,0.01,2,1.7538672493371046e-05,5.443144101138165e-11,0.9999824612731215
2017-10-31,308.93,246.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.56,271.47,183.34,266.5,337.91,324.47,422.82,422.82,368.69,1.25,0.0603034047226798,0.0162172660473245,0.0,bull,0.03989211770291812,0.002921793331818412,0.01,2,1.1828998471807446e-05,3.770926990532431e-11,0.999988170963821
2017-11-30,312.96,246.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.98,276.34,183.35,268.9,341.13,333.54,460.07,460.07,373.67,1.25,0.0566190620885243,0.0013100715746421,0.0,bull,0.034593232701692456,0.013045026381380831,0.01,2,1.6558526476758873e-05,2.002661382385729e-11,0.9999834414534113
2017-12-31,312.69,246.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.31,273.2,183.41,266.3,341.28,330.34,442.73,442.73,369.24,1.5,0.0516597719705378,-0.0020467555726118,0.0,bull,0.030568947224853593,-0.0008627300613496258,0.01,2,1.062413089187461e-05,1.9415821669171267e-11,0.9999893758497844
2018-01-31,312.47,247.867,0.0,1.27481,1.13181,1.1263,144.64899999999997,26531.0,97.272,2758.25,6949.5,50.63,2191.1,361.91,269.2,183.89,267.9,341.57,330.99,437.64,437.64,378.42,1.5,0.037830476949648,-0.001568150542452,0.0,bull,0.01712540074689639,-0.0007035722280852585,0.01,2,9.41837043193961e-06,1.0603460405829012e-11,0.9999905816189465
2018-02-28,312.16,248.991,0.0,1.31204,1.16894,1.1222,146.748,24911.0,94.493,2817.0,7244.75,68.39,2153.1,362.03,277.58,184.37,278.3,341.22,334.75,454.48,454.48,379.18,1.5,0.0327532587838286,-0.0076883649410559,0.0,bull,0.010635304571442017,-0.0009920952411431871,0.01,2,8.924353777274036e-06,8.205281965039205e-12,0.9999910756380679
2018-03-31,310.69,249.554,0.0,1.27391,1.14657,1.1126,139.76299999999998,25854.0,96.173,2505.25,6333.25,45.4,2414.1,360.48,268.51,185.22,286.4,340.18,334.42,461.6,461.6,377.98,1.75,0.0209990141307918,-0.0053429463452316,0.0,bull,-0.0025980999089372236,-0.004709123526396852,0.01,2,8.12354571455998e-06,8.392037737304385e-12,0.9999918764458742
2018-04-30,311.66,250.546,0.0,0.0,0.0,0.0,0.0,0.0,95.132,2919.0,7655.25,0.0,0.0,361.43,268.93,187.1,280.6,341.02,337.04,473.56,473.56,377.54,1.75,0.0296342792956492,-0.0100429955720979,0.0,bull,0.0050068398623011046,0.0031220831053462295,0.01,2,9.084975650637525e-06,7.766164638235812e-12,0.9999909150166109
2018-05-31,313.07,251.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.59,267.03,187.89,295.7,341.91,340.95,481.04,481.04,390.49,1.75,0.030038823451997,-0.0161625195643146,0.0,bull,0.0020287063039214903,0.004524160944618938,0.01,2,9.28755852439314e-06,1.1911000268184393e-11,0.9999907124296639
2018-06-30,316.62,251.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.73,270.89,189.72,305.2,346.28,345.61,490.31,490.31,397.26,2.0,0.0309996743731681,-0.0233718653275218,0.0,bull,0.0022841960200012945,0.011339317085635736,0.01,2,1.2870002660688105e-05,9.66727564384959e-12,0.9999871299876857
2018-07-31,314.47,252.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.57,276.58,189.78,310.0,345.96,348.05,507.87,507.87,395.74,2.0,0.0235987240414035,-0.0139917957197825,0.0,bull,-0.0058964268250676355,-0.006790474385698908,0.01,2,8.140882462754939e-06,1.2417220339681184e-11,0.9999918591051344
2018-08-31,315.98,252.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.51,270.89,190.78,311.1,347.54,350.73,511.78,511.78,400.88,2.0,0.0236822496517317,-0.0114247737198557,0.0,bull,-0.003309551390142662,0.004801729894743589,0.01,2,9.1151092233947e-06,7.083909685671405e-12,0.9999908848837339
2018-09-30,316.25,252.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.18,286.96,192.68,303.1,349.29,360.49,548.67,548.67,408.93,2.25,0.0266857124306074,-0.015494071146245,0.0,bull,0.00391599048861746,0.00085448446104186,0.01,2,8.633861404434961e-06,7.387299761828542e-12,0.9999913661313086
2018-10-31,313.94,252.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.95,285.03,189.68,312.4,346.68,358.15,555.89,555.89,401.51,2.25,0.0162172660473245,-0.0177422437408422,0.0,bull,-0.009007433238745755,-0.00730434782608691,0.01,2,8.011198765446856e-06,6.656514919460254e-12,0.9999919887946209
2018-11-30,313.37,252.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.12,280.83,193.69,321.8,343.39,364.18,599.99,599.99,402.67,2.25,0.0013100715746421,-0.0285604876025146,0.0,bull,-0.020455938746881897,-0.0018156335605529206,0.01,2,7.192253749134576e-06,5.05975857784943e-12,0.9999928077410807
2018-12-31,312.05,251.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.17,283.23,196.17,322.1,343.03,363.34,597.07,597.07,399.85,2.5,-0.0020467555726118,-0.030411792981894,0.0,bull,-0.021148344058925517,-0.00421227303187921,0.01,2,7.096401587700777e-06,4.922190816129993e-12,0.9999929035934068
2019-01-31,311.98,251.712,0.0,1.29272,1.10188,1.1733,141.563,26333.0,98.273,3143.75,8417.5,55.22,2557.5,385.51,284.55,194.2,317.0,343.1,362.22,594.72,594.72,394.38,2.5,-0.001568150542452,-0.0323738701198795,0.0,bull,-0.017080501924443325,-0.0002243230251561812,0.01,2,7.4745384455251e-06,4.617013226023805e-12,0.9999925254569138
2019-02-28,309.76,252.776,0.0,1.32502,1.12121,1.1822,143.94099999999997,28270.0,96.389,3231.0,8752.25,61.35,2541.7,384.91,284.15,192.15,318.8,341.07,358.4,576.43,576.43,394.95,2.5,-0.0076883649410559,-0.0232438016528925,0.0,bull,-0.022889717600389048,-0.007115840759023051,0.01,2,7.1808647845407495e-06,5.092017981290056e-12,0.9999928191301463
